,house_age,years_since_last_action,was_renovated,sqft_living_per_floor,sqft_basement_ratio,sqft_living_lot_ratio,total_rooms_approx,log_sqft_living,log_sqft_lot,log_sqft_above,log_sqft_basement,sqft_living_sq,bed_bath_interaction,age_sqft_interaction
1690,46,46,0,2590.0,0.4826254826254826,0.2589482103579284,7.25,7.85979918056211,9.21064032698518,7.201170883281678,7.1316985104669115,6708100,9.0,119140
1691,98,98,0,1093.3333333333333,0.06097560975609756,0.4019607843137255,4.5,7.403061091090091,8.314097335405807,7.340186835320115,4.61512051684126,2689600,3.0,160720
1692,51,51,0,1550.0,0.23870967741935484,0.3067484662576687,6.5,7.346655163176539,8.52793528794814,7.074116816197362,5.916202062607435,2402500,6.0,79050
1693,13,13,0,1640.0,0.0,0.5306584695033166,7.5,8.0959035329611,8.729397122692061,8.0959035329611,0.0,10758400,10.0,42640
1694,6,6,0,513.3333333333334,0.045454545454545456,0.9541511771995044,6.5,7.340186835320115,7.387090235656757,7.293697720601438,4.2626798770413155,2371600,7.5,9240
1695,52,11,1,2140.0,0.5,0.27054361567635904,8.25,7.669028288589683,8.976009475021396,6.976348070447749,6.976348070447749,4579600,11.25,111280
1696,48,48,0,2060.0,0.0,0.23842592592592593,6.25,7.630946580890459,9.0642735958414,7.630946580890459,0.0,4243600,6.75,98880
1697,62,6,1,860.0,0.0,0.14214876033057852,4.0,6.7580945044277305,8.707978826622321,6.7580945044277305,0.0,739600,2.0,53320
1698,72,0,1,1340.0,0.23880597014925373,0.268,8.5,7.893945138235959,9.210440366976517,7.621195162809845,6.46302945692067,7182400,14.0,192960
1699,66,26,1,1646.6666666666667,0.20242914979757085,0.4862204724409449,7.0,7.81237820598861,8.533263371593732,7.58629630715272,6.2166061010848646,6100900,8.0,163020
1700,53,13,1,2380.0,0.22268907563025211,0.16413793103448276,5.5,7.7752758464868625,9.581972891547895,7.523481312573497,6.274762021241939,5664400,4.5,126140
1701,114,14,1,920.0,0.0,0.4056437389770723,5.75,7.2305631534092925,8.132412674500905,7.2305631534092925,0.0,1904400,5.25,157320
1702,15,15,0,1033.3333333333333,0.0,0.04535479151426482,6.0,7.346655163176539,10.439278922319867,7.346655163176539,0.0,2402500,6.0,23250
1703,2,2,1,1345.0,0.0,0.4840741407234119,8.5,7.897668150726906,8.62299361030245,7.897668150726906,0.0,7236100,12.5,5380
1704,69,69,0,1250.0,0.0,0.023521442146660895,5.0,7.1316985104669115,10.880760489345077,7.1316985104669115,0.0,1562500,3.0,86250
1705,113,113,0,860.0,0.0,0.3308964986533282,4.0,6.7580945044277305,7.8632667240095735,6.7580945044277305,0.0,739600,2.0,97180
1706,28,28,0,2170.0,0.3317972350230415,0.082010582010582,5.75,7.682943169878292,10.183427229849748,7.280008252884188,6.580639137284949,4708900,5.25,60760
1707,88,88,0,1620.0,0.41975308641975306,0.4075471698113208,5.75,7.390798521735676,8.288031567776464,6.846943139585379,6.523562306149512,2624400,5.25,142560
1708,18,18,0,1550.0,0.22580645161290322,0.20025839793281655,8.0,8.03947991910045,9.647368744540465,7.783640596221253,6.55250788703459,9610000,12.0,55800
1709,30,30,0,2300.0,0.0,0.06438609260399754,5.75,7.741099090035366,10.48355001802591,7.741099090035366,0.0,5290000,5.25,69000
1710,9,9,0,2300.0,0.0,0.3827591945415211,6.5,7.741099090035366,8.701180027529253,7.741099090035366,0.0,5290000,7.5,20700
1711,31,5,1,910.0,0.0,0.24843024843024844,6.25,7.507141079727608,8.899321434159964,7.507141079727608,0.0,3312400,6.75,56420
1712,36,36,0,1870.0,0.22994652406417113,0.20777777777777778,6.25,7.534228326274089,9.105090961257085,7.273092595999522,6.066108090103747,3496900,6.75,67320
1713,8,8,0,1125.0,0.0,0.5988820867713601,6.5,7.719129840906732,8.231642179973411,7.719129840906732,0.0,5062500,7.5,18000
1714,66,20,1,1520.0,0.48026315789473684,0.23824451410658307,5.75,7.327123292259293,8.761080103868347,6.673297967767654,6.594413459749778,2310400,5.25,100320
1715,91,16,1,890.0,0.0,0.19389978213507625,4.0,6.792344427470809,8.431853144249223,6.792344427470809,0.0,792100,2.0,80990
1716,29,29,0,1950.0,0.0,0.0373162890385793,5.75,7.576097340623111,10.863929132145572,7.576097340623111,0.0,3802500,5.25,56550
1717,49,49,0,2560.0,0.5,0.24615384615384617,7.5,7.848153086199526,9.249657234353133,7.155396301896734,7.155396301896734,6553600,10.0,125440
1718,46,46,0,1470.0,0.0,0.0735,6.0,7.293697720601438,9.90353755128617,7.293697720601438,0.0,2160900,6.0,67620
1719,104,8,1,720.0,0.0,0.288,5.0,7.273092595999522,8.517393171418904,7.273092595999522,0.0,2073600,3.0,149760
1720,45,45,0,1790.0,0.16759776536312848,0.15073684210526317,6.75,7.490529402060711,9.382274835883651,7.307202314764738,5.707110264748875,3204100,7.0,80550
1721,31,5,1,1490.0,0.0,0.006641882193515027,4.75,7.307202314764738,12.320895749351662,7.307202314764738,0.0,2220100,3.5,46190
1722,28,28,0,2050.0,0.424390243902439,0.5176767676767676,7.75,7.62608275807238,8.284251797621916,7.074116816197362,6.769641976852503,4202500,11.0,57400
1723,56,10,1,1760.0,0.3409090909090909,0.2617878923099807,5.5,7.473637108496206,8.813438494528507,7.057036981697891,6.398594934535208,3097600,4.5,98560
1724,38,22,1,2030.0,0.0,0.21827956989247313,7.0,7.616283561580385,9.137877200242468,7.616283561580385,0.0,4120900,8.0,77140
1725,9,9,0,1935.0,0.0,0.3852279514234521,7.75,8.261268150577648,9.215029361462314,8.261268150577648,0.0,14976900,11.0,34830
1726,55,55,0,1650.0,0.3939393939393939,0.275,7.0,7.409136443920128,8.699681400989514,6.90875477931522,6.478509642208569,2722500,8.0,90750
1727,7,7,0,702.5,0.18861209964412812,1.309412861136999,5.0,7.2485040723706105,6.97914527506881,7.039660349862076,5.583496308781699,1974025,4.0,9835
1728,69,69,0,880.0,0.0,0.12979351032448377,4.75,6.78105762593618,8.821879862683842,6.78105762593618,0.0,774400,3.5,60720
1729,27,14,1,1335.0,0.0,0.2582704585026117,6.5,7.890208213109961,9.243678431586693,7.890208213109961,0.0,7128900,7.5,72090
1730,72,15,1,720.0,0.0,0.10767160161507403,4.0,6.580639137284949,8.808070154764538,6.580639137284949,0.0,518400,2.0,51840
1731,16,8,1,1515.0,0.3333333333333333,0.3127903375658099,7.5,8.016647877057803,9.178643285232928,7.611347717403621,6.918695219020472,9180900,10.0,48480
1732,21,21,0,1070.0,0.0,0.20744474602559132,7.75,7.669028288589683,9.241548299100376,7.669028288589683,0.0,4579600,11.0,44940
1733,35,35,0,2090.0,0.31100478468899523,0.08492137662021047,9.25,8.338305731356565,10.804116272920615,7.9658927350845286,7.170888478512505,17472400,16.25,146300
1734,49,21,1,2000.0,0.45,0.32679738562091504,6.75,7.601402334583733,8.71948076085107,7.00397413672268,6.803505257608338,4000000,7.0,98000
1735,68,25,1,780.0,0.0,0.057777777777777775,4.0,6.660575149839686,9.510519035757246,6.660575149839686,0.0,608400,2.0,53040
1736,48,48,0,1120.0,0.0,0.13575757575757577,6.75,7.02197642307216,9.018089684104343,7.02197642307216,0.0,1254400,7.0,53760
1737,27,27,0,1025.0,0.33170731707317075,0.41,8.25,7.62608275807238,8.517393171418904,7.223295679562314,6.523562306149512,4202500,13.0,55350
1738,27,14,1,1780.0,0.0,0.033181097958803245,6.5,8.177796683277778,11.58330004812049,8.177796683277778,0.0,12673600,7.5,96120
1739,17,17,0,1075.0,0.0,0.07806826434277414,7.5,7.67368812926773,10.223431082444048,7.67368812926773,0.0,4622500,10.0,36550
1740,73,9,1,792.0,0.0,0.36995515695067266,8.0,7.591357046698551,8.585412430393381,7.591357046698551,0.0,3920400,12.0,144540
1741,8,8,0,498.3333333333333,0.06020066889632107,1.5972222222222223,6.5,7.310550158534422,6.842683282238422,7.2485040723706105,4.51085950651685,2235025,7.5,11960
1742,108,24,1,1290.0,0.0,0.27741935483870966,4.0,7.1631723908466425,8.444837529224097,7.1631723908466425,0.0,1664100,2.0,139320
1743,6,6,0,383.3333333333333,0.0,1.1197663096397275,5.5,7.048386408721883,6.93537044601511,7.048386408721883,0.0,1322500,5.0,6900
1744,38,38,0,3830.0,0.44386422976501305,0.10942857142857143,10.75,8.25088114470065,10.463131911491967,7.664346632098617,7.438971592395862,14668900,23.75,145540
1745,20,20,0,970.0,0.0,0.35544155368266767,10.5,7.57095858316901,8.605020901781758,7.57095858316901,0.0,3763600,17.5,38800
1746,86,86,0,900.0,0.0,0.03125,4.0,6.803505257608338,10.268165387743457,6.803505257608338,0.0,810000,2.0,77400
1747,60,35,1,2210.0,0.45248868778280543,0.25829827021972884,7.0,7.701200180857446,9.054504940418054,7.099201743553092,6.90875477931522,4884100,8.0,132600
1748,66,20,1,1640.0,0.0,0.22774614636855992,6.0,7.403061091090091,8.882114044208821,7.403061091090091,0.0,2689600,6.0,108240
1749,48,48,0,1680.0,0.0,0.15026833631484796,7.75,7.427144133408616,9.321971188147367,7.427144133408616,0.0,2822400,11.0,80640
1750,2,2,1,1228.0,0.0,0.3246100978059741,6.5,7.806696372521179,8.931551966694522,7.806696372521179,0.0,6031936,7.5,4912
1751,3,3,0,770.0,0.0,1.0356422326832548,7.25,7.340186835320115,7.305188215393037,7.340186835320115,0.0,2371600,9.75,4620
1752,14,14,0,2535.0,0.0,0.08432712938476124,8.75,8.531293315795018,11.004164375253117,8.531293315795018,0.0,25704900,15.0,70980
1753,23,23,0,795.0,0.0,0.2052142488384099,6.25,7.372118028337787,8.95531908176395,7.372118028337787,0.0,2528100,6.75,36570
1754,9,9,0,835.0,0.0,0.5037707390648567,7.5,7.421177528595393,8.106514516255185,7.421177528595393,0.0,2788900,10.0,15030
1755,47,3,1,1080.0,0.0,0.10285714285714286,5.0,6.985641817639208,9.259225769705994,6.985641817639208,0.0,1166400,3.0,50760
1756,6,6,0,363.3333333333333,0.0,1.1670235546038543,5.0,6.994849985833071,6.840546529288687,6.994849985833071,0.0,1188100,4.0,6540
1757,65,29,1,950.0,0.0,0.20540540540540542,4.5,6.85751406254539,8.439447842791385,6.85751406254539,0.0,902500,3.0,61750
1758,24,5,1,1540.0,0.0,0.2468739980763065,6.5,8.033009498596668,9.431642228411022,8.033009498596668,0.0,9486400,7.5,73920
1759,19,19,0,4560.0,0.5109649122807017,0.2739890644715496,8.5,8.4252971767117,9.719805070102831,7.7102051944325325,7.754052639035757,20793600,14.0,86640
1760,59,5,1,1090.0,0.0,0.16938616938616938,5.0,6.994849985833071,8.769662508112274,6.994849985833071,0.0,1188100,3.0,64310
1761,74,74,0,1073.3333333333333,0.0,0.3156862745098039,6.0,7.384610383176974,8.537191877922927,7.384610383176974,0.0,2592100,6.0,119140
1762,110,110,0,2180.0,0.4954128440366973,0.4007352941176471,6.0,7.687538766201629,8.601718146485926,7.00397413672268,6.985641817639208,4752400,6.0,239800
1763,11,11,0,1840.0,0.22826086956521738,0.6389998263587429,8.25,8.210939733379021,8.658692753689937,7.951911381854188,6.734591659972948,13542400,13.0,40480
1764,59,5,1,1340.0,0.0,0.09745454545454546,5.0,7.201170883281678,9.528866827722945,7.201170883281678,0.0,1795600,3.0,79060
1765,15,15,0,1050.0,0.0,0.3605769230769231,6.5,7.650168700845001,8.669914278433902,7.650168700845001,0.0,4410000,7.5,31500
1766,112,112,0,976.0,0.0,0.6777777777777778,7.5,7.80016307039296,8.188966863648876,7.80016307039296,0.0,5953600,10.0,273280
1767,94,35,1,1540.0,0.5,0.5133333333333333,5.75,7.340186835320115,8.006700845440367,6.647688373563329,6.647688373563329,2371600,5.25,144760
1768,49,49,0,2680.0,0.0,0.14279624893435636,7.0,7.893945138235959,9.83996185165625,7.893945138235959,0.0,7182400,8.0,131320
1769,18,18,0,1035.0,0.0,0.38227146814404434,7.5,7.635786861395585,8.59711281459211,7.635786861395585,0.0,4284900,10.0,37260
1770,2,2,1,1420.0,0.0,0.6311111111111111,7.5,7.951911381854188,8.412054873292933,7.951911381854188,0.0,8065600,10.0,5680
1771,42,42,0,2270.0,0.3392070484581498,0.24548502216935222,7.5,7.7279755421055585,9.13216259091216,7.313886831633462,6.647688373563329,5152900,10.0,95340
1772,21,21,0,940.0,0.0,0.26857142857142857,6.5,7.53955882930103,8.853808274977197,7.53955882930103,0.0,3534400,7.5,39480
1773,44,0,1,766.6666666666666,0.0,0.12286324786324786,6.5,7.048386408721883,9.144307401371744,7.048386408721883,0.0,1322500,6.0,50600
1774,7,7,0,1765.0,0.0,0.4109908021888462,8.25,8.169336395928386,9.0583540149783,8.169336395928386,0.0,12460900,13.0,24710
1775,25,25,0,1360.0,0.0,0.27183689786128323,7.5,7.908754738783246,9.211040127090456,7.908754738783246,0.0,7398400,10.0,68000
1776,73,16,1,950.0,0.0,0.11943676137792306,4.0,6.85751406254539,8.981555940771887,6.85751406254539,0.0,902500,2.0,69350
1777,58,24,1,1800.0,0.0,0.14207909069381955,6.0,7.496097345175956,9.446992273315185,7.496097345175956,0.0,3240000,6.0,104400
1778,47,3,1,2340.0,0.26495726495726496,0.21207177814029363,7.75,7.75833346749091,9.308827318690836,7.450660796211539,6.431331081933479,5475600,11.0,109980
1779,90,58,1,900.0,0.0,0.30927835051546393,4.0,6.803505257608338,7.976251943745623,6.803505257608338,0.0,810000,2.0,81000
1780,16,8,1,1248.0,0.0,0.3097542814594192,7.5,7.822845290279774,8.994544758324512,7.822845290279774,0.0,6230016,10.0,39936
1781,8,8,0,1680.0,0.0,0.3393939393939394,5.0,7.427144133408616,8.507344855361422,7.427144133408616,0.0,2822400,4.0,13440
1782,108,0,1,1520.0,0.3092105263157895,1.0857142857142856,7.75,8.019941687677365,7.937731775260109,7.650168700845001,6.846943139585379,9241600,11.0,328320
1783,8,8,0,1440.0,0.0,0.34433285509325684,8.75,7.9658927350845286,9.031811613420924,7.9658927350845286,0.0,8294400,13.75,23040
1784,47,47,0,1970.0,0.4010152284263959,0.17766955266955267,6.25,7.58629630715272,9.313708904953216,7.074116816197362,6.673297967767654,3880900,6.75,92590
1785,8,8,0,2205.0,0.2290249433106576,0.8640282131661442,8.0,8.39185670010494,8.537975730598767,8.131824785007195,6.918695219020472,19448100,12.0,35280
1786,30,30,0,5774.0,0.22237616903359889,0.18228887134964483,11.0,8.661293535389994,10.363314575330303,8.409830673087738,7.158513997329321,33339076,25.0,173220
1787,10,10,1,920.0,0.2391304347826087,1.17797695262484,7.5,7.518064181233078,7.354362330421477,7.244941546337007,6.089044875446846,3385600,10.0,18400
1788,68,25,1,1540.0,0.4675324675324675,0.2240977881257276,4.0,7.340186835320115,8.835355971121606,6.710523109452428,6.580639137284949,2371600,2.0,104720
1789,23,23,0,1495.0,0.0,0.3354650510490295,7.5,8.003363058629947,9.0953783535065,8.003363058629947,0.0,8940100,10.0,68770
1790,52,11,1,1240.0,0.0,0.02175438596491228,4.0,7.123672785204607,10.950824090522445,7.123672785204607,0.0,1537600,2.0,64480
1791,53,13,1,1650.0,0.0,0.1275115919629057,5.75,7.409136443920128,9.46815584482167,7.409136443920128,0.0,2722500,5.25,87450
1792,30,30,0,1930.0,0.25906735751295334,0.2589908749329039,7.25,7.565793282428515,8.916371914881694,7.266128779556451,6.2166061010848646,3724900,9.0,57900
1793,27,27,0,2715.0,0.0,0.049862258953168044,8.0,8.599878558034845,11.598194491615347,8.599878558034845,0.0,29484900,12.0,146610
1794,8,8,0,1455.0,0.0,0.4491433863250502,7.5,7.976251943745623,8.776475789346321,7.976251943745623,0.0,8468100,10.0,23280
1795,7,7,0,1700.0,0.0,0.35080478745356997,7.5,8.131824785007195,9.179159254492609,8.131824785007195,0.0,11560000,10.0,23800
1796,56,10,1,2210.0,0.37104072398190047,0.13641975308641976,5.75,7.701200180857446,9.692828247710418,7.237778191923443,6.710523109452428,4884100,5.25,123760
1797,42,42,0,3450.0,0.3188405797101449,0.12180482982629572,9.5,8.146419323098003,10.251500085896208,7.762596048540069,7.00397413672268,11902500,17.5,144900
1798,106,106,0,820.0,0.0,0.22708391027416228,5.5,7.403061091090091,8.885025658050846,7.403061091090091,0.0,2689600,4.5,173840
1799,24,5,1,1780.0,0.3089887640449438,0.2628858366563285,6.5,7.484930283289661,8.820551743253025,7.115582126184454,6.311734809152915,3168400,7.5,42720
1800,16,8,1,1080.0,0.0,0.2791779759596743,8.5,7.6783263565068856,8.953898535260459,7.6783263565068856,0.0,4665600,12.5,34560
1801,10,10,1,1295.0,0.0,0.35788310073234764,6.5,7.85979918056211,8.887100204123687,7.85979918056211,0.0,6708100,7.5,25900
1802,16,8,1,1485.0,0.0,0.13557310448715024,6.5,7.9966538754626075,9.994607145903611,7.9966538754626075,0.0,8820900,7.5,47520
1803,52,11,1,886.6666666666666,0.0,0.15833333333333333,7.25,7.193685818395112,9.036106025364846,7.193685818395112,0.0,1768900,9.0,69160
1804,0,0,0,1575.0,0.0,0.5351681957186545,7.5,8.055475141757274,8.68050180902826,8.055475141757274,0.0,9922500,10.0,0
1805,104,104,0,1380.0,0.3864734299516908,0.15633260327769805,6.5,7.635786861395585,9.491148875484791,7.147559271189454,6.68586094706836,4284900,7.5,215280
1806,93,93,0,1825.0,0.07671232876712329,0.40331491712707185,8.5,8.202756381655638,9.11063052782717,8.12296471523406,5.638354669333745,13322500,12.5,339450
1807,73,16,1,3480.0,0.49712643678160917,0.4461538461538462,6.5,8.15507488781144,8.962007209588313,7.467942332285852,7.456454555176209,12110400,7.5,254040
1808,86,60,1,690.0,0.0,0.35384615384615387,3.0,6.53813982376767,7.576097340623111,6.53813982376767,0.0,476100,1.0,59340
1809,37,37,0,1300.6666666666667,0.2870322911327524,1.0056701030927835,11.5,8.269500767180615,8.263848131368906,7.931284761525891,7.02197642307216,15225604,27.0,144374
1810,13,13,0,1530.0,0.0,0.612,8.0,8.026496938945412,8.517393171418904,8.026496938945412,0.0,9363600,12.0,39780
1811,96,29,1,1293.3333333333333,0.0,0.25866666666666666,5.75,7.57095858316901,8.922791623969637,7.57095858316901,0.0,3763600,5.25,186240
1812,3,3,0,706.5,0.0,0.3925,6.5,7.254177846456518,8.188966863648876,7.254177846456518,0.0,1996569,7.5,4239
1813,38,22,1,875.0,0.0,0.1526917371957072,5.75,7.467942332285852,9.346792495111682,7.467942332285852,0.0,3062500,5.25,66500
1814,13,13,0,1180.0,0.0,0.45158821278224265,7.5,7.766840537085513,8.561592778712923,7.766840537085513,0.0,5569600,10.0,30680
1815,41,41,0,2420.0,0.4214876033057851,0.30528573230730416,7.25,7.791935956938058,8.978156076009824,7.244941546337007,6.928537818164665,5856400,9.0,99220
1816,14,14,0,1745.0,0.0,0.46570589805177476,7.5,8.157943507105037,8.921991410536698,8.157943507105037,0.0,12180100,10.0,48860
1817,67,67,0,1110.0,0.0990990990990991,0.16323529411764706,4.0,7.01301578963963,8.824824939175638,6.90875477931522,4.709530201312334,1232100,2.0,74370
1818,14,14,0,530.0,0.0,0.6901041666666666,6.5,6.966967138613983,7.337587743538596,6.966967138613983,0.0,1123600,7.5,14840
1819,13,13,0,1295.0,0.0,0.3274336283185841,7.5,7.85979918056211,8.976009475021396,7.85979918056211,0.0,6708100,10.0,33670
1820,105,25,1,880.0,0.0,0.7236842105263158,4.0,7.186144304522325,7.509335266016592,7.186144304522325,0.0,1742400,2.0,138600
1821,73,20,1,930.0,0.0,0.031786178139312324,2.75,6.836259277277067,10.283942497640124,6.836259277277067,0.0,864900,0.75,67890
1822,32,32,0,1900.0,0.3263157894736842,0.3442028985507246,5.75,7.550135342488429,8.616314282284044,7.155396301896734,6.431331081933479,3610000,5.25,60800
1823,5,5,0,745.0,0.18120805369127516,1.5297741273100616,6.25,7.307202314764738,6.882437470997847,7.107425474110705,5.602118820879701,2220100,6.75,7450
1824,8,8,0,1510.0,0.0,0.3032128514056225,4.75,7.32052696227274,8.513385953073284,7.32052696227274,0.0,2280100,3.5,12080
1825,40,40,0,1890.0,0.0,0.04338842975206612,6.5,7.544861068658458,10.681917533624532,7.544861068658458,0.0,3572100,6.0,75600
1826,66,20,1,810.0,0.0,0.16875,4.0,6.698268054115413,8.476579508530941,6.698268054115413,0.0,656100,2.0,53460
1827,27,14,1,2560.0,0.48046875,0.17438692098092642,6.0,7.848153086199526,9.59430941973946,7.193685818395112,7.115582126184454,6553600,6.0,69120
1828,23,23,0,1915.0,0.0,0.07857538518351354,6.5,8.25088114470065,10.79433739192833,8.25088114470065,0.0,14668900,7.5,88090
1829,19,19,0,1585.0,0.2555205047318612,0.24862745098039216,6.5,8.061802274538348,9.453364978883542,7.766840537085513,6.698268054115413,10048900,7.5,60230
1830,15,15,0,2326.6666666666665,0.23638968481375358,0.4450962887386813,11.25,8.850947451970402,9.660332602134424,8.581294116822761,7.409136443920128,48720400,25.5,104700
1831,87,87,0,1600.0,0.375,0.3116883116883117,6.75,7.783640596221253,8.94910546953925,7.313886831633462,6.803505257608338,5760000,7.0,208800
1832,25,25,0,1055.0,0.0,0.5225359088657752,6.5,7.65491704784832,8.303752415563412,7.65491704784832,0.0,4452100,7.5,52750
