Unnamed: 0,house_age,years_since_last_action,was_renovated,sqft_living_per_floor,sqft_basement_ratio,sqft_living_lot_ratio,total_rooms_approx,log_sqft_living,log_sqft_lot,log_sqft_above,log_sqft_basement,sqft_living_sq,bed_bath_interaction,age_sqft_interaction,city,statezip,city_encoded,statezip_encoded
1956,67,2,1,1030.0,0.145631068,0.168108373,5.0,6.938284484,8.720623711,6.781057626,5.017279837,1060900,3.0,69010,Seattle,WA 98125,570515.8814716863,450881.6901408451
1957,20,20,0,2840.0,0.341549296,0.058297069,6.5,7.951911382,10.79378332,7.534228326,6.878326468,8065600,7.5,56800,Carnation,WA 98014,418696.8333333333,418696.8333333333
1958,29,29,0,2900.0,0.5,0.281553398,8.25,7.972810784,9.239996257,7.280008253,7.280008253,8410000,11.25,84100,Bellevue,WA 98006,868105.2200754544,790341.2827380953
1959,31,31,0,1370.0,0.0,0.138383838,5.75,7.22329568,9.200391041,7.22329568,0.0,1876900,5.25,42470,Milton,WA 98354,285000.0,285000.0
1960,90,90,0,1640.0,0.5,0.584045584,6.0,7.403061091,7.940583827,6.710523109,6.710523109,2689600,6.0,147600,Seattle,WA 98144,570515.8814716863,566322.6056338028
1961,60,35,1,1510.0,0.0,0.237421384,5.75,7.320526962,8.757940877,7.320526962,0.0,2280100,5.25,90600,Seattle,WA 98133,570515.8814716863,378643.3288893333
1962,11,11,0,2185.0,0.173913043,0.513513514,8.5,8.382747095,9.049114723,8.191740021,6.634633358,19096900,14.0,48070,Bellevue,WA 98004,868105.2200754544,1419321.0701754387
1963,36,14,1,1880.0,0.372340426,0.246331237,6.75,7.539558829,8.940236232,7.074116816,6.552507887,3534400,7.0,67680,Federal Way,WA 98023,294767.48545,292141.0063970149
1964,47,3,1,2430.0,0.0,0.117277992,7.75,7.796057974,9.938902958,7.796057974,0.0,5904900,11.0,114210,Woodinville,WA 98072,627221.0372340425,586174.3636363636
1965,46,46,0,1480.0,0.0,0.176589906,6.5,7.300472814,9.033841828,7.300472814,0.0,2190400,7.5,68080,Seattle,WA 98125,570515.8814716863,450881.6901408451
1966,67,26,1,1500.0,0.293333333,0.242718447,5.75,7.313886832,8.72923535,6.966967139,6.089044875,2250000,5.25,100500,Seattle,WA 98118,570515.8814716863,439296.84873970586
1967,114,59,1,2450.0,0.493877551,0.258220911,8.0,7.804251384,9.157888512,7.123672785,7.099201744,6002500,10.0,279300,Seattle,WA 98133,570515.8814716863,378643.3288893333
1968,5,5,0,830.0,0.0,0.4160401,6.5,7.41517511,8.291797105,7.41517511,0.0,2755600,7.5,8300,Seattle,WA 98118,570515.8814716863,439296.84873970586
1969,41,1,1,790.0,0.0,0.299242424,4.0,6.673297968,7.878912912,6.673297968,0.0,624100,2.0,32390,Kirkland,WA 98034,624274.5115604027,477233.23682692304
1970,53,13,1,2110.0,0.0,0.187555556,5.75,7.654917048,9.328212293,7.654917048,0.0,4452100,5.25,111830,Mercer Island,WA 98040,1141272.6555549998,1141272.6555549998
1971,16,8,1,1165.0,0.0,0.234689766,7.5,7.754052639,9.203215047,7.754052639,0.0,5428900,10.0,37280,North Bend,WA 98045,404148.135415625,404148.135415625
1972,9,9,0,2465.0,0.0,0.191724352,9.25,8.503297086,10.15482976,8.503297086,0.0,24304900,17.0,44370,Auburn,WA 98092,297484.6263186567,352629.1462301587
1973,16,8,1,1310.0,0.0,0.051018421,6.5,7.871311203,10.84651758,7.871311203,0.0,6864400,7.5,41920,Woodinville,WA 98077,627221.0372340425,685107.3717948718
1974,0,0,0,473.3333333,0.0,1.147938561,6.5,7.259116128,7.121252453,7.259116128,0.0,2016400,7.5,0,Seattle,WA 98107,570515.8814716863,567483.5416666666
1975,51,51,0,1420.0,0.281690141,0.095622896,6.5,7.259116128,9.605822482,6.928537818,5.993961427,2016400,7.5,72420,Kent,WA 98032,481139.1425712329,275160.14285714284
1976,26,26,0,2240.0,0.388392857,0.227966619,7.5,7.714677474,9.192888978,7.22329568,6.769641977,5017600,10.0,58240,Federal Way,WA 98023,294767.48545,292141.0063970149
1977,64,9,1,1015.0,0.0,0.25,7.0,7.616283562,9.002208578,7.616283562,0.0,4120900,8.0,129920,Seattle,WA 98178,570515.8814716863,264132.760415
1978,44,0,1,3100.0,0.464516129,0.303921569,9.5,8.039479919,9.230241034,7.41517511,7.273092596,9610000,17.5,136400,Bellevue,WA 98008,868105.2200754544,599919.4444444445
1979,4,4,0,1545.0,0.0,0.527393753,7.75,8.036249942,8.675904883,8.036249942,0.0,9548100,11.0,12360,Sammamish,WA 98074,716445.2950143885,648637.487615493
1980,20,20,0,1225.0,0.0,0.533652799,9.0,7.804251384,8.432070938,7.804251384,0.0,6002500,15.0,49000,Seattle,WA 98117,570515.8814716863,561530.210114151
1981,103,30,1,1613.333333,0.227272727,0.605,8.25,7.791935957,8.294299609,7.534228326,6.311734809,5856400,13.0,249260,Seattle,WA 98105,570515.8814716863,942518.2291656251
1982,31,31,0,1410.0,0.0,0.146875,6.0,7.252053952,9.169622539,7.252053952,0.0,1988100,6.0,43710,Woodinville,WA 98072,627221.0372340425,586174.3636363636
1983,108,0,1,826.6666667,0.0,0.413333333,4.75,7.123672785,8.006700845,7.123672785,0.0,1537600,3.5,133920,Seattle,WA 98105,570515.8814716863,942518.2291656251
1984,75,25,1,1960.0,0.5,0.307210031,5.75,7.581209826,8.761080104,6.88857246,6.88857246,3841600,5.25,147000,Seattle,WA 98115,570515.8814716863,615531.1620875
1985,100,14,1,1110.0,0.234234234,0.555,6.75,7.705712824,8.294299609,7.438971592,6.255750042,4928400,8.25,222000,Seattle,WA 98122,570515.8814716863,578543.6049388888
1986,53,13,1,2550.0,0.490196078,0.134090551,7.5,7.844240718,9.853141178,7.170888479,7.13169851,6502500,10.0,135150,Lake Forest Park,WA 98155,470132.0,379124.2104378788
1987,46,46,0,2170.0,0.368663594,0.263349515,8.0,7.68294317,9.016876975,7.22329568,6.685860947,4708900,12.0,99820,Redmond,WA 98052,667572.7466631016,643045.2409467289
1988,12,12,0,1120.0,0.0,0.350218887,6.5,7.714677474,8.763584409,7.714677474,0.0,5017600,7.5,26880,Snoqualmie,WA 98065,544275.5172413794,544275.5172413794
1989,41,41,0,1360.0,0.0,0.018658082,7.5,7.621195163,11.60219013,7.621195163,0.0,4161600,10.0,83640,Maple Valley,WA 98038,340425.62602739723,340425.62602739723
1990,37,37,0,1035.0,0.0,0.281632653,7.25,7.635786861,8.902591637,7.635786861,0.0,4284900,9.0,76590,Kent,WA 98032,481139.1425712329,275160.14285714284
1991,59,9,1,1610.0,0.0,0.14375,5.75,7.384610383,9.323758339,7.384610383,0.0,2592100,5.25,94990,Kirkland,WA 98033,624274.5115604027,785812.8133802817
1992,49,21,1,1890.0,0.317460317,0.269845802,5.75,7.544861069,8.854379459,7.163172391,6.398594935,3572100,5.25,92610,Seattle,WA 98118,570515.8814716863,439296.84873970586
1993,16,8,1,1305.0,0.0,0.324990661,7.5,7.867488569,8.991188842,7.867488569,0.0,6812100,10.0,41760,Lake Forest Park,WA 98155,470132.0,379124.2104378788
1994,8,8,0,1285.0,0.0,0.257980325,8.5,7.852050207,9.20663351,7.852050207,0.0,6604900,12.5,20560,Duvall,WA 98019,388269.8245605263,388269.8245605263
1995,85,85,0,953.3333333,0.090909091,0.476666667,4.0,7.26612878,8.006700845,7.170888479,4.875197323,2044900,2.0,121550,Seattle,WA 98112,570515.8814716863,986127.6964285715
1996,30,30,0,1370.0,0.0,0.171175111,7.5,7.916078096,9.680843876,7.916078096,0.0,7507600,10.0,82200,Medina,WA 98039,2307018.75,2307018.75
1997,9,9,0,416.6666667,0.0,1.133272892,6.5,7.13169851,7.006695227,7.13169851,0.0,1562500,7.5,11250,Seattle,WA 98103,570515.8814716863,585021.7971639343
1998,53,13,1,1920.0,0.322916667,0.198347107,6.25,7.560601163,9.177920481,7.170888479,6.431331082,3686400,6.75,101760,Kent,WA 98031,481139.1425712329,736617.6659482758
1999,90,5,1,1140.0,0.0,0.137647911,5.0,7.03966035,9.021960501,7.03966035,0.0,1299600,4.0,102600,Kirkland,WA 98033,624274.5115604027,785812.8133802817
2000,8,8,0,1270.0,0.0,0.531937173,6.5,7.840312983,8.471358655,7.840312983,0.0,6451600,7.5,20320,Kent,WA 98042,481139.1425712329,335536.09890128206
2001,67,67,0,2034.0,0.430186824,0.15188172,4.0,7.618251098,9.502487461,7.056175284,6.775366091,4137156,2.0,136278,Vashon,WA 98070,471496.0,471496.0
2002,1,1,1,1865.0,0.260053619,0.817982456,8.25,8.224431573,8.425297177,7.923348212,6.878326468,13912900,13.0,3730,Seattle,WA 98103,570515.8814716863,585021.7971639343
2003,58,58,0,1410.0,0.354609929,0.278656126,5.0,7.252053952,8.529319371,6.814542897,6.216606101,1988100,3.0,81780,Seattle,WA 98133,570515.8814716863,378643.3288893333
2004,54,13,1,1413.333333,0.0,0.243650155,7.0,7.659642955,9.071308163,7.659642955,0.0,4494400,8.0,114480,Des Moines,WA 98198,308911.756097561,313104.55
2005,3,3,0,1020.0,0.0,0.090054297,7.5,7.621195163,10.02809172,7.621195163,0.0,4161600,10.0,6120,Seattle,WA 98168,570515.8814716863,267816.9281381818
2006,11,11,0,1630.0,0.0,0.203292592,6.0,7.396948603,8.989569005,7.396948603,0.0,2656900,6.0,17930,Pacific,WA 98047,225800.0,225800.0
2007,64,9,1,2220.0,0.427927928,0.19062339,5.75,7.705712824,9.362803915,7.147559271,6.857514063,4928400,5.25,142080,Kenmore,WA 98028,444443.133332,443865.81699215685
2008,36,36,0,1980.0,0.252525253,0.22,6.75,7.591357047,9.105090961,7.300472814,6.216606101,3920400,7.0,71280,Federal Way,WA 98023,294767.48545,292141.0063970149
2009,66,66,0,1180.0,0.0,0.099477323,5.0,7.074116816,9.381179592,7.074116816,0.0,1392400,3.0,77880,Seattle,WA 98177,570515.8814716863,708333.8682162791
2010,38,38,0,2060.0,0.354368932,0.35826087,6.5,7.630946581,8.657129032,7.193685818,6.59441346,4243600,7.5,78280,Seattle,WA 98116,570515.8814716863,614958.0922625
2011,71,71,0,355.0,0.0,0.613656007,4.0,6.56667243,7.054449658,6.56667243,0.0,504100,2.0,50410,Seattle,WA 98102,570515.8814716863,733401.5789473684
2012,62,62,0,1570.0,0.0,0.218055556,6.0,7.359467638,8.881975184,7.359467638,0.0,2464900,6.0,97340,Shoreline,WA 98155,432730.11461999995,379124.2104378788
2013,31,31,0,1625.0,0.0,0.094771528,7.25,8.08671792,10.44272569,8.08671792,0.0,10562500,9.0,100750,Kent,WA 98042,481139.1425712329,335536.09890128206
2014,9,9,0,1070.0,0.0,0.560062811,6.5,7.669028289,8.248529125,7.669028289,0.0,4579600,7.5,19260,Issaquah,WA 98029,604410.8557,624102.6253971428
2015,47,47,0,1050.0,0.0,0.21,5.0,6.957497371,8.517393171,6.957497371,0.0,1102500,3.0,49350,Renton,WA 98056,383432.0808217949,411257.8726360656
2016,73,16,1,730.0,0.0,0.24204244,7.0,7.286876412,8.704999678,7.286876412,0.0,2131600,5.0,106580,Tukwila,WA 98168,334135.9166666667,267816.9281381818
2017,89,12,1,1206.666667,0.0,0.445374016,6.0,7.501634458,8.310169022,7.501634458,0.0,3276100,6.0,161090,Seattle,WA 98103,570515.8814716863,585021.7971639343
2018,70,70,0,800.0,0.0,0.164948454,4.0,6.685860947,8.486940148,6.685860947,0.0,640000,2.0,56000,Seattle,WA 98107,570515.8814716863,567483.5416666666
2019,89,22,1,866.6666667,0.0,0.240162572,5.75,7.170888479,8.59674347,7.170888479,0.0,1690000,5.25,115700,Seattle,WA 98115,570515.8814716863,615531.1620875
2020,106,106,0,1660.0,0.5,0.354700855,4.5,7.41517511,8.451267041,6.722629795,6.722629795,2755600,3.0,175960,Seattle,WA 98146,570515.8814716863,370628.2541675
2021,5,5,0,773.3333333,0.0,1.023378915,6.5,7.749753406,7.726653665,7.749753406,0.0,5382400,7.5,11600,Seattle,WA 98177,570515.8814716863,708333.8682162791
2022,32,32,0,2200.0,0.5,0.147403685,6.75,7.696667082,9.610859938,7.003974137,7.003974137,4840000,8.25,70400,Redmond,WA 98053,667572.7466631016,700378.28555875
2023,89,46,1,746.6666667,0.0,0.203636364,5.75,7.021976423,8.612685173,7.021976423,0.0,1254400,5.25,99680,Seattle,WA 98136,570515.8814716863,550858.2215909091
2024,47,47,0,1600.0,0.0,0.083333333,5.75,7.378383713,9.86271764,7.378383713,0.0,2560000,5.25,75200,Kirkland,WA 98034,624274.5115604027,477233.23682692304
2025,22,22,0,1850.0,0.410810811,0.092657518,7.0,7.523481313,9.90183619,6.994849986,6.634633358,3422500,9.0,40700,Maple Valley,WA 98038,340425.62602739723,340425.62602739723
2026,69,69,0,865.0,0.0,0.271372549,4.0,7.456454555,8.76029622,7.456454555,0.0,2992900,2.0,119370,Seattle,WA 98126,570515.8814716863,427857.9768181818
2027,47,47,0,2120.0,0.5,0.274078862,5.0,7.659642955,8.953640037,6.966967139,6.966967139,4494400,3.0,99640,Renton,WA 98059,383432.0808217949,502068.15179130435
2028,104,104,0,1300.0,0.358974359,0.745128009,7.5,7.576097341,7.870165946,7.13169851,6.552507887,3802500,10.0,202800,Seattle,WA 98107,570515.8814716863,567483.5416666666
2029,5,5,0,1255.0,0.0,0.472604029,8.25,7.828436359,8.577723691,7.828436359,0.0,6300100,13.0,12550,Renton,WA 98056,383432.0808217949,411257.8726360656
2030,52,52,0,1930.0,0.471502591,0.198009644,8.0,7.565793282,9.184817415,6.928537818,6.814542897,3724900,10.0,100360,Kenmore,WA 98028,444443.133332,443865.81699215685
2031,59,5,1,2390.0,0.39748954,0.364885496,6.5,7.779466967,8.787372989,7.273092596,6.857514063,5712100,7.5,141010,Seattle,WA 98116,570515.8814716863,614958.0922625
2032,50,14,1,1450.0,0.317241379,0.232,6.0,7.280008253,8.74049673,6.898714534,6.133398043,2102500,4.0,72500,Seattle,WA 98146,570515.8814716863,370628.2541675
2033,47,47,0,2760.0,0.387681159,0.325625295,6.75,7.923348212,9.045111893,7.433075349,6.97634807,7617600,8.25,129720,Mercer Island,WA 98040,1141272.6555549998,1141272.6555549998
2034,48,48,0,1260.0,0.0,0.193846154,5.75,7.139660336,8.77971129,7.139660336,0.0,1587600,5.25,60480,Bellevue,WA 98008,868105.2200754544,599919.4444444445
2035,77,5,1,1540.0,0.253246753,0.639667705,8.5,8.033009499,8.479698987,7.74109909,6.66057515,9486400,14.0,237160,Seattle,WA 98199,570515.8814716863,773926.1244719297
2036,86,60,1,1620.0,0.329218107,0.51179444,7.25,7.796057974,8.465689349,7.396948603,6.685860947,5904900,9.0,208980,Seattle,WA 98116,570515.8814716863,614958.0922625
2037,51,6,1,2040.0,0.303921569,0.242857143,7.5,7.621195163,9.036106025,7.259116128,6.431331082,4161600,10.0,104040,Bellevue,WA 98006,868105.2200754544,790341.2827380953
2038,33,1,1,1820.0,0.318681319,0.227272727,6.25,7.50714108,8.988321188,7.123672785,6.364750757,3312400,6.75,60060,Redmond,WA 98052,667572.7466631016,643045.2409467289
2039,24,5,1,915.0,0.0,0.298239896,7.25,7.512617545,8.722091302,7.512617545,0.0,3348900,9.0,43920,Kent,WA 98030,481139.1425712329,267279.41586999997
2040,46,17,1,1450.0,0.303448276,0.196610169,5.5,7.280008253,8.905986765,6.918695219,6.089044875,2102500,4.5,66700,Kirkland,WA 98034,624274.5115604027,477233.23682692304
2041,36,36,0,2680.0,0.414179104,0.292512552,6.25,7.893945138,9.122928915,7.359467638,7.01301579,7182400,6.75,96480,Issaquah,WA 98027,604410.8557,587123.0243902439
2042,83,83,0,1893.333333,0.274647887,0.689320388,8.0,7.951911382,8.323851131,7.630946581,6.66057515,8065600,12.0,235720,Seattle,WA 98118,570515.8814716863,439296.84873970586
2043,48,48,0,1800.0,0.266666667,0.188481675,6.75,7.496097345,9.16440114,7.186144305,6.17586727,3240000,8.25,86400,Bellevue,WA 98006,868105.2200754544,790341.2827380953
2044,9,9,0,590.0,0.161016949,1.398104265,4.5,7.074116816,6.739336627,6.898714534,5.252273428,1392400,3.0,10620,Seattle,WA 98144,570515.8814716863,566322.6056338028
2045,85,85,0,1600.0,0.391666667,0.448598131,7.25,7.783640596,8.585038738,7.286876412,6.84694314,5760000,9.0,204000,Seattle,WA 98117,570515.8814716863,561530.210114151
2046,37,10,1,1005.0,0.0,0.140579102,6.5,7.60638739,9.567944884,7.60638739,0.0,4040100,7.5,74370,Vashon,WA 98070,471496.0,471496.0
2047,74,18,1,1020.0,0.0,0.125925926,4.0,6.928537818,8.99974279,6.928537818,0.0,1040400,2.0,75480,Seattle,WA 98168,570515.8814716863,267816.9281381818
2048,10,10,1,2135.0,0.255269321,0.711429523,9.0,8.359603271,8.700014623,8.064950892,6.994849986,18232900,16.0,42700,Issaquah,WA 98029,604410.8557,624102.6253971428
2049,36,14,1,2170.0,0.3640553,0.274683544,6.75,7.68294317,8.974744613,7.230563153,6.673297968,4708900,8.25,78120,Kent,WA 98032,481139.1425712329,275160.14285714284
2050,1,1,1,1316.666667,0.0,0.36385409,7.5,8.28172399,9.292565312,8.28172399,0.0,15602500,10.0,3950,Sammamish,WA 98075,716445.2950143885,782580.4912328571
2051,76,76,0,1346.666667,0.0,0.404,8.0,7.611347717,8.517393171,7.611347717,0.0,4080400,10.0,153520,Seattle,WA 98117,570515.8814716863,561530.210114151
2052,48,48,0,1930.0,0.0,0.161546832,6.0,7.565793282,9.388319179,7.565793282,0.0,3724900,6.0,92640,Kent,WA 98042,481139.1425712329,335536.09890128206
2053,47,3,1,1886.666667,0.0,0.317086835,8.75,7.948385285,9.096723645,7.948385285,0.0,8008900,13.75,133010,Kirkland,WA 98034,624274.5115604027,477233.23682692304
2054,36,36,0,2065.0,0.0,0.03670426,8.25,8.326274787,11.63090404,8.326274787,0.0,17056900,13.0,148680,Bellevue,WA 98005,868105.2200754544,794083.8533320001
2055,70,70,0,1700.0,0.476470588,0.4,6.0,7.438971592,8.354909528,6.792344427,6.698268054,2890000,6.0,119000,Seattle,WA 98199,570515.8814716863,773926.1244719297
2056,28,28,0,1260.0,0.0,0.155709343,6.0,7.139660336,8.998754769,7.139660336,0.0,1587600,6.0,35280,Maple Valley,WA 98038,340425.62602739723,340425.62602739723
2057,14,14,0,1270.0,0.263779528,0.399057345,7.5,7.840312983,8.758726608,7.534228326,6.508769137,6451600,10.0,35560,Renton,WA 98055,383432.0808217949,320948.0
2058,36,14,1,1055.0,0.0,0.186412227,6.25,7.654917048,9.334326352,7.654917048,0.0,4452100,6.75,75960,Woodinville,WA 98072,627221.0372340425,586174.3636363636
2059,12,12,0,1455.0,0.0,0.582,7.5,7.976251944,8.517393171,7.976251944,0.0,8468100,10.0,34920,Covington,WA 98042,309410.29411764705,335536.09890128206
2060,67,67,0,1080.0,0.0,0.149253731,6.0,6.985641818,8.886962035,6.985641818,0.0,1166400,6.0,72360,Seattle,WA 98125,570515.8814716863,450881.6901408451
2061,3,3,0,513.3333333,0.0,2.1875,7.25,7.340186835,6.558197803,7.340186835,0.0,2371600,9.75,4620,Seattle,WA 98122,570515.8814716863,578543.6049388888
2062,5,5,0,795.0,0.232704403,0.598644578,5.5,7.372118028,7.884952946,7.107425474,5.916202063,2528100,5.0,7950,Seattle,WA 98106,570515.8814716863,299646.54088113207
2063,22,22,0,1310.0,0.0,0.121369343,6.5,7.871311203,9.979892884,7.871311203,0.0,6864400,7.5,57640,Redmond,WA 98053,667572.7466631016,700378.28555875
2064,31,31,0,1770.0,0.406779661,0.19642659,6.75,7.479299638,9.106312302,6.957497371,6.580639137,3132900,7.0,54870,Covington,WA 98042,309410.29411764705,335536.09890128206
2065,58,13,1,2680.0,0.406716418,0.219402374,7.5,7.893945138,9.410501847,7.372118028,6.994849986,7182400,10.0,155440,Normandy Park,WA 98166,492897.9166666667,422240.16439999995
2066,46,17,1,1800.0,0.0,0.077911959,5.75,7.496097345,10.04776104,7.496097345,0.0,3240000,5.25,82800,Carnation,WA 98014,418696.8333333333,418696.8333333333
2067,25,25,0,1300.0,0.0,0.360610264,6.5,7.863651265,8.883362917,7.863651265,0.0,6760000,7.5,65000,Renton,WA 98059,383432.0808217949,502068.15179130435
2068,45,45,0,3810.0,0.0,0.135221465,11.5,8.245646901,10.24626132,8.245646901,0.0,14516100,27.0,171450,Shoreline,WA 98177,432730.11461999995,708333.8682162791
2069,0,0,0,1670.0,0.0,0.376126126,7.0,7.421177529,8.398634855,7.421177529,0.0,2788900,9.0,0,Enumclaw,WA 98022,308011.23188260867,308011.23188260867
2070,15,15,0,440.0,0.0,0.487534626,4.5,6.781057626,7.498869734,6.781057626,0.0,774400,3.0,13200,Seattle,WA 98133,570515.8814716863,378643.3288893333
2071,76,1,1,1905.0,0.0,0.389093137,8.5,8.245646901,9.189423124,8.245646901,0.0,14516100,14.0,289560,Seattle,WA 98146,570515.8814716863,370628.2541675
2072,5,5,0,1310.0,0.0,0.478364068,9.0,7.871311203,8.60849535,7.871311203,0.0,6864400,15.0,13100,Seattle,WA 98115,570515.8814716863,615531.1620875
2073,54,2,1,3690.0,0.27100271,0.07423203,9.0,8.213652703,10.8139614,7.897668151,6.908754779,13616100,15.0,199260,Des Moines,WA 98198,308911.756097561,313104.55
2074,11,11,0,1185.0,0.0,0.300952381,6.5,7.771067086,8.97157544,7.771067086,0.0,5616900,7.5,26070,Snoqualmie,WA 98065,544275.5172413794,544275.5172413794
2075,16,8,1,1230.0,0.0,0.585714286,7.5,7.80832305,8.343077871,7.80832305,0.0,6051600,10.0,39360,Sammamish,WA 98074,716445.2950143885,648637.487615493
2076,66,29,1,1320.0,0.0,0.212731668,5.75,7.186144305,8.733271845,7.186144305,0.0,1742400,5.25,87120,Shoreline,WA 98133,432730.11461999995,378643.3288893333
2077,46,46,0,3060.0,0.444444444,0.304689834,7.5,8.026496939,9.21473072,7.438971592,7.215975003,9363600,10.0,140760,Shoreline,WA 98133,432730.11461999995,378643.3288893333
2078,6,6,0,1655.0,0.262839879,0.624528302,6.5,8.105005538,8.575650761,7.80016307,6.769641977,10956100,7.5,19860,Seattle,WA 98136,570515.8814716863,550858.2215909091
2079,36,36,0,1590.0,0.314465409,0.135376756,6.25,7.372118028,9.371268036,6.994849986,6.216606101,2528100,6.75,57240,Auburn,WA 98001,297484.6263186567,259753.75910196078
2080,113,113,0,1220.0,0.0,0.254166667,5.0,7.107425474,8.476579509,7.107425474,0.0,1488400,3.0,137860,Seattle,WA 98122,570515.8814716863,578543.6049388888
2081,66,20,1,1960.0,0.5,0.240904621,5.75,7.581209826,9.004176841,6.88857246,6.88857246,3841600,5.25,129360,Seattle,WA 98106,570515.8814716863,299646.54088113207
2082,8,8,0,473.3333333,0.0,1.107644306,6.25,7.259116128,7.156956365,7.259116128,0.0,2016400,6.75,11360,Seattle,WA 98103,570515.8814716863,585021.7971639343
2083,50,50,0,1370.0,0.0,0.164347409,6.0,7.22329568,9.028458718,7.22329568,0.0,1876900,6.0,68500,Shoreline,WA 98133,432730.11461999995,378643.3288893333
2084,89,46,1,1050.0,0.0,0.252403846,5.0,6.957497371,8.333510709,6.957497371,0.0,1102500,3.0,93450,Seattle,WA 98115,570515.8814716863,615531.1620875
2085,52,52,0,2470.0,0.36437247,0.256756757,5.75,7.812378206,9.171703488,7.359467638,6.803505258,6100900,5.25,128440,Des Moines,WA 98198,308911.756097561,313104.55
